latency
2.861384391784668
0.6286671161651611
0.5766708850860596
0.6109268665313721
0.7562823295593262
0.6173563003540039
0.6888706684112549
0.5722744464874268
0.6145482063293457
0.595045804977417
0.7136075496673584
0.6003503799438477
0.7229857444763184
0.8325762748718262
0.7227475643157959
0.7264957427978516
0.6194326877593994
0.7102680206298828
0.6176466941833496
0.588735818862915
1.0617585182189941
0.6663575172424316
0.665341854095459
0.627678394317627
0.6043806076049805
