latency
1.8341789245605469
0.6034688949584961
0.6358914375305176
0.664013147354126
0.6245667934417725
0.7696919441223145
0.5769312381744385
0.5833604335784912
0.5980465412139893
0.6074991226196289
0.7209727764129639
0.7058916091918945
0.6900570392608643
1.3520829677581787
0.6423821449279785
0.5778441429138184
0.7611377239227295
0.7165694236755371
0.6563160419464111
0.6827504634857178
0.6150908470153809
0.601975679397583
0.6005589962005615
0.6763954162597656
0.8973686695098877
