latency
0.8249545097351074
0.6499602794647217
0.6105313301086426
0.6202366352081299
0.7046446800231934
0.6360046863555908
0.7191030979156494
0.5832328796386719
0.7567839622497559
0.5681331157684326
0.6107122898101807
0.5857222080230713
0.5775048732757568
0.7998394966125488
0.7080886363983154
0.5835497379302979
0.5881094932556152
0.5948503017425537
0.5776784420013428
0.6017816066741943
0.715179443359375
0.6164555549621582
0.5824480056762695
0.5775940418243408
0.895733118057251
